cache_key,content_hash,ticker,article_date,title,url,is_stock_relevant,sentiment,sentiment_score,importance_score,information_magnitude_score,uncertainty_score,novelty_hint_score,reasoning_confidence,time_horizon,event_type,relevance_to_ticker,summary,reason,provider,requested_model,response_model,request_id,prompt_sha256,input_sha256,extracted_at_utc,status,error
35a92c053f1d6ed87abb2eaf49ac780e27d58b8793da6f865ccd3596aa328eb6,fa0df5d4d2ad0680cbf7879093100962f3f7c4ecb54475e4a9bf9d50cc7ff3a7,SSI,2026-02-06,SSI: Công bố Nghị quyết Hội đồng quản trị thông qua cập nhật Giấy chứng nhận đăng ký doanh nghiệp theo vốn điều lệ mới,https://vietstock.vn/2026/02/ssi-cong-bo-nghi-quyet-hoi-dong-quan-tri-thong-qua-cap-nhat-giay-chung-nhan-dang-ky-doanh-nghiep-theo-von-dieu-le-moi-737-1402409.htm,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"SSI công bố nghị quyết HĐQT thông qua cập nhật giấy chứng nhận đăng ký doanh nghiệp theo vốn điều lệ mới, cho thấy công ty đã hoàn tất thủ tục pháp lý sau khi tăng vốn.",,deepseek,deepseek-chat,deepseek-v4-flash,c5cd777d-3fb0-457d-8186-9dec10018891,090a0341e5391db964fd6ab0e39165ebd0356f15cf2a94c5609a55595efc2882,d7fad9a403f22424e48ad78da2c9670b6c7204da87f4cae58e7584e3f3e51caf,2026-07-07T17:27:52+00:00,ok,
fb9018e8dddf284473f21ef77b04aaefa0e8c229ceceb322076509030973243a,2f7fa6a41ef66e64b6c25b12b01eb97e4493f86dc1a9a8ef1e66955f39dae0c9,HPG,2026-02-09,thep toan cau con du cung hoa phat hpg van duoc du bao loi nhuan dat moc an tuong 1427568.html,https://kinhtechungkhoan.vn/thep-toan-cau-con-du-cung-hoa-phat-hpg-van-duoc-du-bao-loi-nhuan-dat-moc-an-tuong-1427568.html,True,neutral,0.6,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo dự báo lợi nhuận năm 2026 của Hòa Phát vượt 18.000 tỷ đồng nhờ cầu nội địa cải thiện và chi phí nguyên liệu giảm, dù dư cung thép toàn cầu còn hiện hữu.",,deepseek,deepseek-chat,deepseek-v4-flash,d77421a5-ee6f-4421-b953-f45e27199663,f98ecbbb347edd5646d68aa54f61aafa70992c9e6631a5a0a7b15c4a57aac93b,43f6b6acbb822937bbd5643a108119608c6f53dbdb37dabbdd562102e0899628,2026-07-07T17:28:00+00:00,ok,
f24eb4c2006caac65dea4385888f15ce8c65f500e3a1a9d6b18f83180d78ce51,fd691e2beb09e7c0cddf03db45ebb57fd697bd883262ca1f3904d3e91c0e2d94,SSI,2026-02-10,SSI: Công bố kế hoạch tổ chức họp và ngày đăng ký cuối cùng chốt danh sách cổ đông tham dự ĐHĐCĐ thường niên năm 2026,https://vietstock.vn/2026/02/ssi-cong-bo-ke-hoach-to-chuc-hop-va-ngay-dang-ky-cuoi-cung-chot-danh-sach-co-dong-tham-du-dhdcd-thuong-nien-nam-2026-737-1403042.htm,True,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,SSI công bố kế hoạch tổ chức ĐHĐCĐ thường niên năm 2026 và ngày đăng ký cuối cùng chốt danh sách cổ đông.,,deepseek,deepseek-chat,deepseek-v4-flash,4b98ee10-9c46-45b6-b209-1eb9ee458d7d,2667587a25e7d449434956bc0a57066e6bf23fac6543cec9825aee36bafd4976,41987f7e0c7dc78e2254ffe3a57249283e38121101543c162b47f51e317e8cb4,2026-07-07T23:44:14+00:00,ok,
3c2b24c1f241c2c02afb37408effc7b9e281e0fb2ff47aba9eedc85f17e401ff,cf13776cd0060e07f5f0df254a494f850ce746b8f2b45ae6b1e0920c18f55c11,SSI,2026-02-10,SSI: Thông báo về việc niêm yết và giao dịch chứng khoán thay đổi niêm yết,https://vietstock.vn/2026/02/ssi-thong-bao-ve-viec-niem-yet-va-giao-dich-chung-khoan-thay-doi-niem-yet-741-1402334.htm,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"SSI thông báo về việc thay đổi niêm yết và giao dịch chứng khoán, được HOSE chấp thuận. Thông tin liên quan đến nâng hạng thị trường và ESG.",,deepseek,deepseek-chat,deepseek-v4-flash,06ed459b-1e01-4dba-bb88-faf7e89988c6,90e361b1bf39566604c2d69342b31ef5464ae15297b097f0046ee4ad1df6d0f0,8c7dbbf0449a43203f972520ec8e74e6b4f070d2676bfbb8c2995c34aa6a7f03,2026-07-07T23:27:37+00:00,ok,
6a141128ed6ca4fd9ac4e8e7a6e2988d586858bb545e4df1f1a7008f408b50fc,0bac1177c6dc0a729534dcad69778e8ef8e5e4f66b40cb83ba6e330be820708b,VCB,2026-02-10,ORS: Nghị quyết HĐQT thông qua việc vay vốn và sử dụng hạn mức tín dụng tại VCB Thăng Long,https://vietstock.vn/2026/02/ors-nghi-quyet-hdqt-thong-qua-viec-vay-von-va-su-dung-han-muc-tin-dung-tai-vcb-thang-long-737-1402674.htm,True,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,indirect,"ORS (CTCP Chứng khoán Tiên phong) thông qua nghị quyết vay vốn và sử dụng hạn mức tín dụng tại VCB Thăng Long. VCB là bên cho vay, không phải chủ thể chính.",,deepseek,deepseek-chat,deepseek-v4-flash,b78557b2-5100-45c0-a64c-007c7cb9dcf3,8a45222fcf43adc48ce2f0bc3d611cfce698832ca957a0c44f201e271ca51474,786659eb2a66c992b7d5b313039a59a8e9a00e948f740a777142b98b68b51aea,2026-07-07T17:28:04+00:00,ok,
e7bc08707c115d83b2764d46fece148cb5094df8898e382b8322edf3cd3955a1,600e1f5ff078ccdebfb978ca3bb0a31e93a6eb5844aea20611da5942511a9973,VCB,2026-02-10,ORS: Nghị quyết Hội đồng quản trị số 02/2026/NQ-HĐQT ngày 10/02/2026 thông qua việc vay vốn và sử dụng hạn mức tín dụng tại VCB Thăng Long,https://vietstock.vn/2026/02/ors-nghi-quyet-hoi-dong-quan-tri-so-02-2026-nqhdqt-ngay-10-02-2026-thong-qua-viec-vay-von-va-su-dung-han-muc-tin-dung-tai-vcb-thang-long-737-1402625.htm,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,indirect,ORS thông qua vay vốn và sử dụng hạn mức tín dụng tại VCB Thăng Long.,,deepseek,deepseek-chat,deepseek-v4-flash,094d7518-bd5c-4f6d-8747-5e0750bd6f64,b942cbb96c33c794692bc250992bbfe0a915de808ec17aa231dbc467e0aaae03,556c3b9f3a541607118e0288f08316305e189097cef07b1d6bfe97c480ec15da,2026-07-07T23:44:15+00:00,ok,
0d80fe069a71c9729dea30257d51577afa1865b2881d377bdb61982229ee6c37,e26d599120907c572dd2669e1eac844c2b084620c72d03b6359c93553778fab2,HPG,2026-02-11,"Sau dự án thép ray, Hòa Phát muốn xây nhà máy thép công suất 700,000 tấn ở Tây Ninh",https://vietstock.vn/2026/02/sau-du-an-thep-ray-hoa-phat-muon-xay-nha-may-thep-cong-suat-700000-tan-o-tay-ninh-737-1403428.htm,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Hòa Phát (HPG) công bố kế hoạch đầu tư 2,450 tỷ đồng xây nhà máy thép công suất 700,000 tấn/năm tại Tây Ninh, dự kiến hoạt động từ tháng 8/2027. Đây là dự án mở rộng sản xuất sau nhà máy thép ray tại Dung Quất, phù hợp với xu hướng đầu tư c",,deepseek,deepseek-chat,deepseek-v4-flash,da91f22e-9874-48fd-aa2b-b654b89532fe,242ab5c13975fc72c76cf7630f1fae5402a4b6d7637acba1c1cc25c6f48323c8,fca7205fef24e713776d226dc17666d7e3fb188825686d8adcd88988f07a7625,2026-07-07T17:28:11+00:00,ok,
6032d148068e2d63e066136f63aacc9d8ba96828559507a764ec01217b3a3650,70f636c26f36c656b720f88523f36087c633465a1e9b7337b90d0354ae4fdc09,SSI,2026-02-11,SSI: Cấp Giấy chứng nhận thành viên bù trừ (sửa đổi lần thứ 18),https://vietstock.vn/2026/02/ssi-cap-giay-chung-nhan-thanh-vien-bu-tru-sua-doi-lan-thu-18-4186-1403869.htm,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"SSI được cấp giấy chứng nhận thành viên bù trừ sửa đổi lần thứ 18, với vốn điều lệ tăng từ 20,779 tỷ lên 24,931 tỷ đồng.",,deepseek,deepseek-chat,deepseek-v4-flash,13062c9c-70f5-4551-bd4b-581ea5ba228a,909e68d6678cb1efe375d8d8044a9c26e4446b8afaeecdf3c52f8432b6533074,b6ccaca19c919333cf5ed26a3895738342218cbb84a5c60ceebcd999f8f3f2ae,2026-07-07T17:28:13+00:00,ok,
d4022ca220571a2c6b233054d26f7b8698e4c524fd5845d280b15d321ff23e4c,b8ac47dc52fd35efce51e86a0f5119248ab5e2dcc2c639ec4b1a5037b57dbb4a,SSI,2026-02-13,SSI: Thông báo thay đổi Giấy chứng nhận đăng ký doanh nghiệp lần thứ 36,https://vietstock.vn/2026/02/ssi-thong-bao-thay-doi-giay-chung-nhan-dang-ky-doanh-nghiep-lan-thu-36-737-1406044.htm,True,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,"SSI thông báo thay đổi Giấy chứng nhận đăng ký doanh nghiệp lần thứ 36, một thủ tục hành chính định kỳ.",,deepseek,deepseek-chat,deepseek-v4-flash,63e5f0ff-0b4e-4b7c-bdf2-adef31a7cff8,38b52c5d080cfb1ffbc207e3d03344eb9d0a2813832b441984e130f04e9f379f,ec95be22de116d0eef1c87d410172f232dd8c62f1b1e05c3690ba3410697d92c,2026-07-07T23:27:39+00:00,ok,
e2d56c1d8adc54e211881a23acba0a7d3a2e2f86850199542ddddf57d69c3a67,fe45b3f653779bcc7d3965d373e0db8ec7426643f3c0e5fc118afe2a8d56f87a,VCB,2026-02-13,DHC: Nghị quyết HĐQT về việc ký hợp đồng giữa VCB và Công ty TNHH Giấy Giao Long,https://vietstock.vn/2026/02/dhc-nghi-quyet-hdqt-ve-viec-ky-hop-dong-giua-vcb-va-cong-ty-tnhh-giay-giao-long-737-1403831.htm,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"DHC công bố nghị quyết HĐQT về việc ký hợp đồng giữa VCB và Công ty TNHH Giấy Giao Long. Thông tin cho thấy VCB tham gia hợp đồng với đối tác, có thể liên quan đến hoạt động tín dụng hoặc dịch vụ ngân hàng.",,deepseek,deepseek-chat,deepseek-v4-flash,0d225886-4a43-46b4-94f4-5f68d12a133b,16916d8517c41d845860bf6f33a5a997c503d86deaf0495c4e3ab5b0f327aab9,17b0ae40f5b78549267fbc8b190970ec373f1f652e3c553155fe304b9c04208f,2026-07-07T17:28:23+00:00,ok,
c8c9507d53a12d336d5fe09248dac43755a8b176f0d65c61e9f12a11167eb7bf,13ff517ecd3054820c4e1e9aac0b626d009b0af15a2b0a2ee2dcaad508069cb6,VCB,2026-02-13,VCB: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Tuấn Anh,https://vietstock.vn/2026/02/vcb-thong-bao-giao-dich-co-phieu-cua-nguoi-noi-bo-nguyen-tuan-anh-830-1404174.htm,True,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,"Nguyễn Tuấn Anh, người nội bộ của VCB, thông báo giao dịch cổ phiếu VCB. Chi tiết giao dịch không được nêu rõ trong bài báo.",,deepseek,deepseek-chat,deepseek-v4-flash,5ab85f18-37e5-4d80-b0f6-a127d3becbbc,e06e0d2d6e6d86f869929ade42fd0d09fe42c1da811033428fb688c46c2c9f1d,f823de5f0c4a069883584858ccbdd1956d5f128daae96d4f4e15a39a126f88ae,2026-07-07T17:28:25+00:00,ok,
c8719aa80eaf8cfce63f8d8a575524b40343925de0ab83f0ee21bd438257489f,b8e50cede19797ac523fdcb581344ee01ddffd5ac2852569623e0544cf4ae5fb,HPG,2026-02-23,hoa phat hpg buoc vao nam van hanh toan cong suat dung quat 2 1429244.html,https://kinhtechungkhoan.vn/hoa-phat-hpg-buoc-vao-nam-van-hanh-toan-cong-suat-dung-quat-2-1429244.html,True,neutral,0.8,3.0,5.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo thông tin về sự kiện khai xuân 2026 của Tập đoàn Hòa Phát, nhấn mạnh việc Dung Quất 2 vận hành toàn công suất, nâng tổng công suất thép thô lên 16 triệu tấn/năm. Kết quả kinh doanh 2025 tích cực: doanh thu thuần Q4/2025 tăng 33,9%, ",,deepseek,deepseek-chat,deepseek-v4-flash,8deaa9a7-1724-4762-a24f-3a0a5404604f,19d231b8feeb900f7fe38201c2984989565ff09d0b7cc56b0b2cafd3f03c439d,c5f49348a3d85320b74f3902c51e12ca4694e02586fc8524d80c1a94eb1dea59,2026-07-07T23:27:43+00:00,ok,
c96fb1c5e8ec243f317f75f23087e7a7b45d5055bf12cb053b96ef650d38f276,654af8787622592de142a1b1624c51c6f39bd79f21ec67c2875390d1823ff79a,VCB,2026-02-23,sau tet gui tien o bidv agribank vietinbank vietcombank hay mb de vua nhan li xi lon vua huong lai cao nhat 1429195.html,https://kinhtechungkhoan.vn/sau-tet-gui-tien-o-bidv-agribank-vietinbank-vietcombank-hay-mb-de-vua-nhan-li-xi-lon-vua-huong-lai-cao-nhat-1429195.html,True,neutral,0.3,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo đề cập đến chương trình khuyến mãi gửi tiết kiệm đầu năm của các ngân hàng lớn, trong đó có Vietcombank (VCB). Thông tin tập trung vào các ưu đãi lãi suất và quà tặng nhằm thu hút tiền gửi, phản ánh hoạt động huy động vốn cạnh tranh",,deepseek,deepseek-chat,deepseek-v4-flash,e3a776a5-6e9b-4596-9b68-a8f38564aa30,0e5073623dbf535c100c06f897c93e6991f2db0e1dce06488c49ebc2a95f1080,9d606f3a5dc4d68f6e291d7e06bdfcef344b3c9c979b7d15e3aefd1271c57a40,2026-07-07T17:28:47+00:00,ok,
55c6616fb90f3d6fa2bcaa05f44733ef5f4551c05c3e12f7f359b2ae87d10f64,2bf99f707519d472aeb18588baf38fddbbc986474de646c2596462cb1f0c9eb5,VCB,2026-02-24,VCB: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Phùng Nguyễn Hải Yến,https://vietstock.vn/2026/02/vcb-bao-cao-ket-qua-giao-dich-co-phieu-cua-nguoi-noi-bo-phung-nguyen-hai-yen-739-1405282.htm,True,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,"Báo cáo giao dịch cổ phiếu của người nội bộ Phùng Nguyễn Hải Yến tại VCB, không nêu rõ khối lượng hay giá trị giao dịch, chỉ là thông tin bắt buộc công bố.",,deepseek,deepseek-chat,deepseek-v4-flash,ef678898-3556-49ed-b8ac-d690dcab1e2b,aa8d5e5ee99c3b7697df25aeb369d86cb235265b00e2738b682f547dec64b3d7,af137269b90d14ea60cfde68950d67e09a392c2620e8f417fa96ab9d0a05e199,2026-07-07T17:28:51+00:00,ok,
3561b28413481ed3bc312ba0b5ef250b90c8a16ab00fee7c79c8dd2776268375,cca25fbd0567d739ab2545c6f1fe721d1a0c1a71af65bbc6e244cf08165fd6ed,VCB,2026-02-24,VCB: Thông báo thay đổi Giấy phép thành lập và hoạt động của VCB,https://vietstock.vn/2026/02/vcb-thong-bao-thay-doi-giay-phep-thanh-lap-va-hoat-dong-cua-vcb-830-1405283.htm,True,neutral,0.0,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"VCB thông báo thay đổi giấy phép thành lập và hoạt động, một sự kiện hành chính doanh nghiệp.",,deepseek,deepseek-chat,deepseek-v4-flash,eb3b49d3-9905-4203-84e7-6c764f0c005b,5ec87f1e4a64c3652d5ceb8ed7066100876665422e27fbe5bce1de2e8a18ae5a,139d16e08a72c32dd7fbdc0ee530cfe6ae24812044f2a219c3e4b48af7556b33,2026-07-07T23:27:45+00:00,ok,
2fd8e2b40937ccd6b80a8ea5ed7655e17518ada8f871c4abc6b7849b1fa99e8a,09c065c0677ddac9af0344a3cb0261f426b382f1cab6a0dfa4c7e37bc6fcd577,HPG,2026-02-25,"HPG: Nghị quyết HĐQT về việc thông qua thời gian, địa điểm tổ chức ĐHĐCĐTN 2026",https://vietstock.vn/2026/02/hpg-nghi-quyet-hdqt-ve-viec-thong-qua-thoi-gian-dia-diem-to-chuc-dhdcdtn-2026-737-1405992.htm,True,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,HPG công bố nghị quyết HĐQT thông qua thời gian và địa điểm tổ chức Đại hội đồng cổ đông thường niên 2026.,,deepseek,deepseek-chat,deepseek-v4-flash,3e26c958-7484-4a09-a61e-4d8687565c11,058620c4ecf0cb10a3324161b951018b12ed845c5efba4cb07d3f53746caa5fc,3e57d9ead0217956c3b3d096682cfc82e582d813a98a412e606ec826de0ad66d,2026-07-07T17:29:00+00:00,ok,
b83ebe7ce0bad55c60bc51abd0faf18bffba920a96de669f2d5166563f87081e,90495bc9b706f68756f66af61c445f3702401f1173a9c2dbd8d064afa9a52542,HPG,2026-02-25,Khối ngoại mua ròng kỷ lục gần 110 triệu cp HPG trong 3 phiên,https://vietstock.vn/2026/02/khoi-ngoai-mua-rong-ky-luc-gan-110-trieu-cp-hpg-trong-3-phien-830-1405476.htm,True,neutral,0.9,3.0,5.0,3.0,3.0,3.0,unclear,other,direct,"Khối ngoại mua ròng kỷ lục gần 110 triệu cổ phiếu HPG trong 3 phiên, giá tăng 3.5% lên 29,300 đồng. Hòa Phát ghi nhận kỷ lục bán hàng 25,000 tấn thép trong ngày 23/02. Công suất nhà máy Dung Quất 2 đang mở rộng, dự kiến đạt 12 triệu tấn/năm",,deepseek,deepseek-chat,deepseek-v4-flash,78058b73-d901-4654-9a39-e93ca3cf1297,9328bd98333732c834fd0fa9e17a400002b67d9595b4d518fa430e0781bf396f,3b90e54fdb08cceb0889cff62d24d2b3d535d70c32f9bed8c09e039512b9f841,2026-07-07T17:29:06+00:00,ok,
d4c80ed538db98b40b7aad96be71754f014b92081bf649321ae09f6d767628ae,5e6ff131bda16eaf457568473b97e1b3d72f9b05b9195fb25abbf54c3c75ca1d,HPG,2026-02-25,chung khoan dieu chinh nhe sau 2 phien hung phan tam diem co phieu hpg stb 1429588.html,https://kinhtechungkhoan.vn/chung-khoan-dieu-chinh-nhe-sau-2-phien-hung-phan-tam-diem-co-phieu-hpg-stb-1429588.html,True,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo tập trung vào diễn biến thị trường chứng khoán, trong đó cổ phiếu HPG của Hòa Phát là điểm sáng nổi bật, dẫn đầu thanh khoản toàn sàn với hơn 94 triệu cổ phiếu giao dịch và tăng 4,59% lên 29.600 đồng. Đà tăng lan tỏa sang các mã thé",,deepseek,deepseek-chat,deepseek-v4-flash,eb37a19c-54ec-402e-8c0a-46143026feed,259e45e2141834913f52c3033a64aa656b5454b79d00628555107d284bf53f79,fc293f23a9b1e884d90236f7c66994ca8756924b64d7c6c8d449aa1e9feb2966,2026-07-07T23:44:18+00:00,ok,
b02b0a52cb4061f605929935243ffa3a31904bc1952bc443ecb2b8836e61dbe6,936792d2191709711d59815aabba286ff524df47d3ade24c566c9b127f791af6,HPG,2026-02-25,hoa phat hpg va bai toan giu bien loi nhuan giua song dau tu cong 1429576.html,https://kinhtechungkhoan.vn/hoa-phat-hpg-va-bai-toan-giu-bien-loi-nhuan-giua-song-dau-tu-cong-1429576.html,True,neutral,0.2,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"HPG hưởng lợi từ đầu tư công với sản lượng tăng, doanh thu và lợi nhuận năm 2025 cải thiện, nhưng biên lợi nhuận bị thu hẹp do chi phí đầu vào và chi phí tài chính tăng.",,deepseek,deepseek-chat,deepseek-v4-flash,d9290f85-332a-47f8-b8ff-9372fcb3eb56,413f89aba454ddc7900a361d18a399ee745d5c9d8041c49750145787b33db99a,7a5e416338baffb0119548752f85dae1ae8d31e32cb64ef0220fe99eebc9a6c3,2026-07-07T17:29:11+00:00,ok,
2507f6fdc141845c839c33104378fb07d83db1a91b86bbc19f5b5a7db86546a3,aed195cbd93ea5187a2dc27bf43f6f14016871ed495d6a318ed903f94f5d16de,HPG,2026-02-25,sau 4 nam lien tiep am dong tien tu do cua hoa phat hpg duoc ky vong se dao chieu 1429556.html,https://kinhtechungkhoan.vn/sau-4-nam-lien-tiep-am-dong-tien-tu-do-cua-hoa-phat-hpg-duoc-ky-vong-se-dao-chieu-1429556.html,True,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo dự báo HPG sẽ đảo chiều dòng tiền tự do sau 4 năm âm, nhờ tối ưu hóa công suất Dung Quất 2 và cải thiện tài chính. Mirae Asset duy trì khuyến nghị mua với giá mục tiêu 35.000 đồng, kỳ vọng doanh thu 2026 tăng 30%, lợi nhuận tăng 40%",,deepseek,deepseek-chat,deepseek-v4-flash,bb9e17c7-feaf-47ed-a9f9-e2def53bff65,eb421cb54bad711333c3c6dccf7f8f26514af355441a380dfb1a49ef933ba160,bfbff1741d10227e582f7f1ef1257fd4decd72174247e55a1c8207c4945ef25a,2026-07-07T23:44:22+00:00,ok,
ec20ff16b406f177c336eba8bc210bfcd6781f49586cda7e34443315d59d247b,e8ca9e53b0f9264df97703336e2ed09bdf2f60c2428b85736d9ac246320695b8,SSI,2026-02-25,CTCP Chứng khoán SSI (SSI – HOSE),https://www.tinnhanhchungkhoan.vn/ctcp-chung-khoan-ssi-ssi-hose-post385746.html,True,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,"SSI thông báo tổ chức Đại hội đồng cổ đông thường niên năm 2026, địa điểm sẽ thông báo sau.",,deepseek,deepseek-chat,deepseek-v4-flash,3523c2c0-675a-4dd9-a833-d8a58879386f,f57bbe3bc702a4ad27c2063ed393287f67d73bf6f0c18ddbece8abfa3d08bd76,a0143f44f2290ec926af63877d0477840e8f5b1515e1b3162c46ed5574bb82d9,2026-07-07T17:29:13+00:00,ok,
b0165acc5928449ccdc1c9f009cfc69314819b02d5c37e1ab57beb2842ca2100,865f0e93767d4866ca807205bf32764ec3f4338a8f20f247bc6418ff4636a4f4,HPG,2026-02-27,truoc ngay hop co dong hoa phat hpg nhung cau hoi lon dang cho chu tich tran dinh long 1430025.html,https://kinhtechungkhoan.vn/truoc-ngay-hop-co-dong-hoa-phat-hpg-nhung-cau-hoi-lon-dang-cho-chu-tich-tran-dinh-long-1430025.html,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo thông tin về Đại hội đồng cổ đông thường niên 2026 của Hòa Phát (HPG), dự kiến diễn ra ngày 21/4/2026. Các chủ đề nóng bao gồm chiến lược tăng trưởng sản xuất thép, tiến độ dự án nhà máy ray thép tại Quảng Ngãi, và chính sách cổ tức",,deepseek,deepseek-chat,deepseek-v4-flash,eb794ef8-89d9-4b24-b85f-e84f0ee28acb,b00826a174b0369b220f47c5d7df8f9aea76b1691bd0c98323cc21370485dae3,555dc6a1228bb483fe79f26ab32abb4f98678340b496e46fcc1d8f1b89929414,2026-07-07T17:29:27+00:00,ok,
c96b8b62b22072afdfce22493748c7515f4dff2a1c930590833afbc3a9f5ce51,cd603aebb526f28ae480a34bcb5c36f5390f7cefa0452ba28707f07c5911d488,VCB,2026-02-27,"NLG, VCB và GMD có gì hấp dẫn?",https://vietstock.vn/2026/03/nlg-vcb-va-gmd-co-gi-hap-dan-145-1409791.htm,False,neutral,0.0,3.0,1.0,3.0,3.0,3.0,unclear,other,irrelevant,,,deepseek,deepseek-chat,deepseek-v4-flash,a71411ee-3471-4826-a595-43706cbdad12,f5546d2393df259317a05310f053b611f2451491f320e97430f1ee882d031d9f,80778d971d4bed8bedc94a689dfecd2e54112be74bc02c99052709bc436f323a,2026-07-07T23:27:46+00:00,ok,
5f3daea6d65e3f27bbe86f07ed104051281c732d6da1a0e965c3284ac5fafd2b,b58c6b10394116067453f8038f53cb44e00789a616e5eeac9d9a5067c01c40c7,VCB,2026-02-28,VCB: Nghị quyết HĐQT về việc phê duyệt tổ chức ĐHĐCĐ thường niên năm 2026,https://vietstock.vn/2026/03/vcb-nghi-quyet-hdqt-ve-viec-phe-duyet-to-chuc-dhdcd-thuong-nien-nam-2026-737-1407812.htm,True,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,VCB công bố nghị quyết HĐQT phê duyệt tổ chức ĐHĐCĐ thường niên năm 2026.,,deepseek,deepseek-chat,deepseek-v4-flash,ff8341fd-c246-4381-932f-1fd08df1b72c,2c1d715a3d517c622731763b03a62e67a4b2a6068e00300f7435037a324f2b92,f5b7757821f900bf636c306adcfb1459334ed54cce8a49c5a3529088cb6a3166,2026-07-07T17:29:32+00:00,ok,
1e1bf0b6a8584f2fefb9983dfab50539cb165aed0222e7fe607071eaa531ab06,3d724ac143be22034a2e8fb3f52612af6d9a3175429bd262085c1596b99a9946,HPG,2026-03-02,khoi ngoai giao dich day bat ngo phien dau tuan moi tam diem bo 3 hpg ssi va mwg 1430579.html,https://kinhtechungkhoan.vn/khoi-ngoai-giao-dich-day-bat-ngo-phien-dau-tuan-moi-tam-diem-bo-3-hpg-ssi-va-mwg-1430579.html,True,neutral,0.6,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Khối ngoại mua ròng mạnh cổ phiếu HPG với giá trị 387 tỷ đồng, là mức cao nhất toàn thị trường trong phiên giao dịch đầu tuần, cho thấy dòng vốn ngoại quay lại nhóm cổ phiếu dẫn dắt sau nhịp điều chỉnh.",,deepseek,deepseek-chat,deepseek-v4-flash,48e94151-1331-4f0e-9efb-fd2721e9eb55,119efce3903d16ff69c8d62ea29112dc181abae64f0b8985acb050919294eb8f,35de1867a32e22cd211948def6568e470cff8ea3f070e03d65a22c0b721163d2,2026-07-07T23:27:50+00:00,ok,
2eedfc0c46717c64c3d355df5213169c978f3d3e38d9ce0994f1a0f0cfd3a866,f823f2ee6e7123702b378805034dd47a41c87a79900b5862c90c55f7bffc407f,VCB,2026-03-02,VHC: Nghị quyết HĐQT thông qua việc vay vốn tại Vietcombank - Chi nhánh TP.HCM,https://vietstock.vn/2026/03/vhc-nghi-quyet-hdqt-thong-qua-viec-vay-von-tai-vietcombank-chi-nhanh-tp-hcm-737-1407817.htm,True,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,indirect,"Bài báo thông báo VHC vay vốn tại Vietcombank, không có thông tin về tác động đến VCB.",,deepseek,deepseek-chat,deepseek-v4-flash,71f633b9-329c-432c-a709-b942f8575b38,cd803e9cbb6b646bb2b93f459dc64d3b146ab99daed7e72eaf2f310c474d6f3d,15fea913bb8a191530e96783ea5d7204b08816660ff2c1dab24c475dcd41821b,2026-07-07T17:29:39+00:00,ok,
9a3514e58126ae5ce6b1a43ee01cb5d67f71bf2e13f1fb61ba312cf9228bbd9e,ba559ecc4583233a7156d8b5fff353347366b2ba0a20562fa2ba6bfc5565da13,HPG,2026-03-03,Hòa Phát dự kiến triển khai xây dựng hạ tầng KCN hơn 2.7 ngàn tỷ tại Hưng Yên vào quý 3/2026,https://vietstock.vn/2026/03/hoa-phat-du-kien-trien-khai-xay-dung-ha-tang-kcn-hon-27-ngan-ty-tai-hung-yen-vao-quy-32026-4221-1408395.htm,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,operation,direct,,,deepseek,deepseek-chat,deepseek-v4-flash,f2182ce9-412b-4862-bc2a-a3babbdd3600,2800eb32de76929807fbdee4e216ff7ad043796f78be20d3ab9e6f3709d0deed,81bae950131c6b1812409432c9e1b8a76359e99249e34983763f2ca117017a8a,2026-07-07T17:29:49+00:00,ok,
