content_hash,ticker,date,title,url,sentiment,sentiment_score,materiality,materiality_score,risk_level,risk_score,event_type,relevance_to_ticker,confidence,rationale,provider,requested_model,response_model,request_id,prompt_sha256,input_sha256,annotated_at_utc,status,error
d45993085068a4898009a7629564c5c31cbf52a3b8f492a913620bb2c3f2fd86,ANV,2025-03-03,ANV: Thông báo quyết định của Cục Hải quan Tỉnh An Giang về việc xử phạt vi phạm hành chính,https://cafef.vn/du-lieu/ANV-2141160/anv-thong-bao-quyet-dinh-cua-cuc-hai-quan-tinh-an-giang-ve-viec-xu-phat-vi-pham-hanh-chinh.chn,,,,,,,,,,,,,,,31dfc65c5795ab664bb005d73ce8152c11cda04a8906b8e5d7b9655771832157,09663d9853b902dc39bc754b12c496d3d9d027e0eeef3c685d95ce69630bc37d,2026-07-07T06:43:11+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
390e6010acdd771c19ab7da70db702dc7fac708cade16af0f3dd344e37fbf01e,ANV,2025-01-15,ANV: Báo cáo tình hình quản trị công ty năm 2024,https://cafef.vn/du-lieu/ANV-2118021/anv-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2024.chn,,,,,,,,,,,,,,,6207e15f09c4a4a6d799cda24ce466f43f42bbe815b6cf78501619520bf26f5f,3690a88798b1ab0c3bc2cd9c14541f4a3515348b0333a0b660d103ffcb3ed43a,2026-07-07T06:43:12+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
7dbfca7894310a64f4d0d811acbae3dc2cc5dc900edc8f823c0b22d5f5a91687,ANV,2024-11-22,ANV: Thông báo nhận được công văn của UBCKNN về tài liệu báo cáo kết quả phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu,https://cafef.vn/du-lieu/ANV-2088447/anv-thong-bao-nhan-duoc-cong-van-cua-ubcknn-ve-tai-lieu-bao-cao-ket-qua-phat-hanh-co-phieu-de-tang-von-co-phan-tu-nguon-von-chu-so-huu.chn,,,,,,,,,,,,,,,531a930895cb982255bad04e76ee3013b3888ba3085f6c86277aa1ae3701836c,f84040876e1947632a6c7373231744d135e24adaf42b6149b03fe4131358fbfd,2026-07-07T06:43:13+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
aee3ce10d278d9b7c2a472451fb8643f269bea3d3309585a073ea51c58199c58,ANV,2024-11-20,ANV: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 16,https://cafef.vn/du-lieu/ANV-2087007/anv-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-16.chn,,,,,,,,,,,,,,,f6bc5e84d06940555d9eee5811ca6a21a9de39276fc40b6499a35a26923ef8a6,712175e456484ab888732bba767306076d99301380e31f0825a283e1bccfa0c9,2026-07-07T06:43:14+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
6434e97b3213445236f40403d3aee4b55ea76eff3a6787bd1f9d3578d0a1ef61,ANV,2024-11-13,ANV: Nghị quyết HĐQT về việc tăng vốn điều lệ,https://cafef.vn/du-lieu/ANV-2083713/anv-nghi-quyet-hdqt-ve-viec-tang-von-dieu-le.chn,,,,,,,,,,,,,,,06f171de49201eb8e08f590e13277556991e88a35932d41226842ae5f5b199ea,11ac9a78688e6c53c602f9a85aa55fa651ff222c3f91f79864fc3ac595595e93,2026-07-07T06:43:14+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
930bce6eafd2efed619dc02858e11e983b9652bd192f7a8c528a609d0b21ba03,ANV,2024-10-03,ANV: Thông báo phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu,https://cafef.vn/du-lieu/ANV-2063366/anv-thong-bao-phat-hanh-co-phieu-de-tang-von-co-phan-tu-nguon-von-chu-so-huu.chn,,,,,,,,,,,,,,,92e375abd6fb8cefecbbed48b6047a2c4d5422b87c4684e3eba7a75dd167f11d,c74dfa152afe5a917957ff094d47acb3bcf7713e42e38451b5e110ce08a8d3d9,2026-07-07T06:43:15+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
f64b0e9f52aeaa14107528eb85ad5b50c2fe8efe1479df455d45e11a3302ddce,ANV,2024-10-02,ANV: Thông báo ngày ĐKCC để thực hiện quyền nhận cổ phiếu phát hành do thực hiện tăng vốn cổ phần từ nguồn vốn chủ sở hữu,https://cafef.vn/du-lieu/ANV-2062497/anv-thong-bao-ngay-dkcc-de-thuc-hien-quyen-nhan-co-phieu-phat-hanh-do-thuc-hien-tang-von-co-phan-tu-nguon-von-chu-so-huu.chn,,,,,,,,,,,,,,,bfa9cf0961024b28e91e283e46a56a0f7daa87f4c5f5516a2b8b9003a4df76d7,d710ac1844d28a5e86b873bfa9778cb5095db3e7c72ffd1517025696b54ef5ed,2026-07-07T06:43:16+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
3dac24342cd15a4d0fa5319fa7aa8dff1d6b00118bac358c852c643c71ea8655,ANV,2024-10-02,ANV: Nghị quyết HĐQT về việc chốt danh sách cổ đông để thực hiện quyền nhận cổ phiếu phát hành do thực hiện tăng vốn cổ phần từ nguồn vốn chủ sở hữu,https://cafef.vn/du-lieu/ANV-2062508/anv-nghi-quyet-hdqt-ve-viec-chot-danh-sach-co-dong-de-thuc-hien-quyen-nhan-co-phieu-phat-hanh-do-thuc-hien-tang-von-co-phan-tu-nguon-von-chu-so-huu.chn,,,,,,,,,,,,,,,16268100f7f553669c62ff479af5d58eff4d99c1a2a3cfa973c4e5f23f2bd59a,12b0a049a659da32f944de699450ff4385ed9db90caaa47cb3d74afcd9a086f7,2026-07-07T06:43:17+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
645500bb15fc18c219dd46b05ba9332750b2206f864bb551ea98b4f5c7fe1a1f,ANV,2024-09-27,ANV: Thông báo nhận được công văn của UBCKNN về tài liệu báo cáo phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu,https://cafef.vn/du-lieu/ANV-2060341/anv-thong-bao-nhan-duoc-cong-van-cua-ubcknn-ve-tai-lieu-bao-cao-phat-hanh-co-phieu-de-tang-von-co-phan-tu-nguon-von-chu-so-huu.chn,,,,,,,,,,,,,,,bf8e623a0893899886a6ebd2c3f0710ef6f4853462efec482991267069ef5178,0cd0aa3fa40645846c6cfb3ee1cb8cd61c8cf36d8717c6d32d8650f70ca68f79,2026-07-07T06:43:18+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
50b2bd5cc0db9448c485981014bfd57404e5947d98eca65c58c8245ef61a3d45,ANV,2024-09-11,ANV: Thông báo ngày ĐKCC để chi trả cổ tức năm 2023,https://cafef.vn/du-lieu/ANV-2052349/anv-thong-bao-ngay-dkcc-de-chi-tra-co-tuc-nam-2023.chn,,,,,,,,,,,,,,,6055f138b62e6a9f2755cce224d35cf72fc0183f8c8adc03237db6e8d8d7ed63,18882d628619021a49ceec7fb7902fe641850a8e85f965d02b776fbd000e13a2,2026-07-07T06:43:19+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
49da454431435ce1ce225451cc74a9f1def27cacb425ced3d28650661b98ee4b,ANV,2024-09-11,ANV: Nghị quyết HĐQT về việc chi trả cổ tức năm 2023,https://cafef.vn/du-lieu/ANV-2052360/anv-nghi-quyet-hdqt-ve-viec-chi-tra-co-tuc-nam-2023.chn,,,,,,,,,,,,,,,3688fe759fcdc950494790dae4eac41b971d4c0e22de107e8eb835a00bfa9452,79a9d00fddac3e4f0c38de3e0ecb54e4426e25983e846e2b726f201a3f198005,2026-07-07T06:43:20+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
3c32fd50c1475aa256e5b1bc653618c17c90452ae4f488ef4ffa8d7f29c2f7bc,ANV,2024-07-31,ANV: Đính chính thuyết minh BCTC Hợp nhất quý 2/2024,https://cafef.vn/du-lieu/ANV-2031828/anv-dinh-chinh-thuyet-minh-bctc-hop-nhat-quy-22024.chn,,,,,,,,,,,,,,,21c12b38d76305afae33ef161d1e1a19991703c23d8c3201b9147e035adc62f0,e28c6e73e98cd69d5cdb286d7b58ca7fcecb0c0ca32977594904ef72c8fed50b,2026-07-07T06:43:21+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
b765ead7ad9f027097c0143e7849d2d8383241441b47ce92a1c7bc4ba1b91583,ANV,2024-07-31,ANV: Đính chính thuyết minh BCTC công ty mẹ quý 2/2024,https://cafef.vn/du-lieu/ANV-2031831/anv-dinh-chinh-thuyet-minh-bctc-cong-ty-me-quy-22024.chn,,,,,,,,,,,,,,,c044ec7c2c69fb74a1b1e648a09e119b96188fdd856b1a7562b2b13711fe4b52,1d46d511e419caf8833dbfab34e8629408dda26f39f56f1ce73746e5d1cd7bd9,2026-07-07T06:43:21+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
0da5e7164896be8fdde181c4e419b64ee52bdd8dcfec2a798f26a650e457f05e,VND,2024-07-31,ANV: Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2024 (bảng điều chỉnh),https://cafef.vn/du-lieu/ANV-2034027/anv-bao-cao-tinh-hinh-quan-tri-cong-ty-6-thang-dau-nam-2024-bang-dieu-chinh.chn,,,,,,,,,,,,,,,0edd7c410b9395eede73818db644cebcfc2f6ecb4b03c44da5c0e658be75d086,57f92cf65a30bc417ef0ceac2eadffdd910759972891193eb7897866d9ab9a81,2026-07-07T06:43:22+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
1fb2e80cd30815da2ab29b67b9ee80cb545e34b403859728d985d7d0241a186c,ANV,2024-07-10,ANV: Báo cáo tình hình quản trị Công ty 06 tháng đầu năm 2024,https://cafef.vn/du-lieu/ANV-2021408/anv-bao-cao-tinh-hinh-quan-tri-cong-ty-06-thang-dau-nam-2024.chn,,,,,,,,,,,,,,,b83f0d2c4be1f5a037ac0f3e699f74b5b926be010cc1b71398c87e7091881a08,5205b1ffb80613eefaf3a1977ef4d1f729195a5c955f759e7087dcdf8fe22c79,2026-07-07T06:43:23+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
5aabf821629244dcca67e60016f84beac07c02ef37afb539ed3b04562ee9a32c,ANV,2024-07-05,ANV: Nghị quyết HĐQT và Báo cáo phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu,https://cafef.vn/du-lieu/ANV-2019127/anv-nghi-quyet-hdqt-va-bao-cao-phat-hanh-co-phieu-de-tang-von-co-phan-tu-nguon-von-chu-so-huu.chn,,,,,,,,,,,,,,,a952067b57b417b268af2cf55dc1836f5e48b0c64a023186cebff11d7fa407fa,64c0928692a4cf745c194ad7ff445fd9f276f39ca742357128d4fdd84526ebec,2026-07-07T06:43:23+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
02a8bd1ad24ca40a2b907507a8256d057c69b93a64a23c5efb35513e078dad1f,ANV,2024-07-02,ANV: Thông báo ký hợp đồng kiểm toán BCTC 2024,https://cafef.vn/du-lieu/ANV-2017174/anv-thong-bao-ky-hop-dong-kiem-toan-bctc-2024.chn,,,,,,,,,,,,,,,9fdd99c2082ee41399df86e883318b7e899388dc3aaa3b64d8a63b13ed5ef7e4,baafdc7162acde72f8bf262c415c53f3fc72aedb3056da238a0fe3bf5559a1d0,2026-07-07T06:43:24+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
ab1e15095a64fbf9aa69bfbce898f6a94d923ec170f514961c22129fb02b8f60,ANV,2024-07-01,ANV: Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/ANV-2019578/anv-bien-ban-hop-va-nghi-quyet-dhdcd-thuong-nien-nam-2024.chn,,,,,,,,,,,,,,,a3992604d816d586f1fae57601f091b83464635bb8facadf626a200220aaea67,40b34753487474937beb9cc2604a121b68440d6f00bfe72a16b16f6f7b9d0aa4,2026-07-07T06:43:25+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
517ed19248233df44a795bee2d3abf49f3bda82cedad78cdf30270e9231cfeac,ANV,2024-06-14,ANV: Quyết định của HĐQT về việc thành lập 02 nhà máy,https://cafef.vn/du-lieu/ANV-2008564/anv-quyet-dinh-cua-hdqt-ve-viec-thanh-lap-02-nha-may.chn,,,,,,,,,,,,,,,485aea273bbd2956f9d94931c4c572ef4b556fc8bd7118a1a077e1be2b4f4a64,ad3d9481a7b8916d855dffd24dd94d0291e7c8bebedef48e2a63d24a4b24f4f9,2026-07-07T06:43:26+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
bebbced2e7519df568a23ffb871d79e72fde05a810af0de02c7e950fcf27fe44,ANV,2024-06-03,ANV: Tài liệu họp ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/ANV-2001445/anv-tai-lieu-hop-dhdcd-thuong-nien-nam-2024.chn,,,,,,,,,,,,,,,b7d714f8eeb5fba99b53278b7285b99bf4b92cbea6638d6382fc8b564d7f629c,12d4972eecc87ce81fc5abca2abd9faf2168abde1849fe2715366beb55614b2e,2026-07-07T06:43:26+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
1f51c6e640d72466f08303cc84dfa76106327e73dca45b1e46916dc79df6279d,ANV,2024-05-04,"ANV: 23.5.2024, ngày GDKHQ tổ chức ĐHĐCĐ thường niên năm 2024",https://cafef.vn/du-lieu/ANV-1990023/anv-2352024-ngay-gdkhq-to-chuc-dhdcd-thuong-nien-nam-2024.chn,,,,,,,,,,,,,,,a9f402d3e5b577e664f5bfdd158dfedae93e70bfa8ea8a69fe8396ddd1ec1399,a44075d3482d6fe87974b7b9195db45927abd4b3f31cbe24e5c9ac7a2dd03a75,2026-07-07T06:43:27+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
95b9b45db78e5246aa1780515dd10a84c0119cca8b1514f63836ca40b516be46,ANV,2024-04-26,ANV: Nghị quyết và Biên bản họp HĐQT về việc tổ chức họp ĐHĐCĐ thường niên 2024,https://cafef.vn/du-lieu/ANV-1985627/anv-nghi-quyet-va-bien-ban-hop-hdqt-ve-viec-to-chuc-hop-dhdcd-thuong-nien-2024.chn,,,,,,,,,,,,,,,f34dd2a8d881038bb96ac52d45df8c5156265466c4992f1bb12317fc34a23bea,28a7c2f3d5f42e659ca60ebc9db4a56059c4a47c3b9bbd2fd9140474520ecb71,2026-07-07T06:43:28+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
5e2042583c5fbca25fcbf076b4acb8b9e0672851a1fbfd8c15bd4ca6fa148a1b,ANV,2024-04-02,ANV: Nghị quyết HĐQT về việc gia hạn tổ chức ĐHĐCĐ thường niên 2024,https://cafef.vn/du-lieu/ANV-1970848/anv-nghi-quyet-hdqt-ve-viec-gia-han-to-chuc-dhdcd-thuong-nien-2024.chn,,,,,,,,,,,,,,,6dcc6c765c0a5ad763340e977a70a9ee38008206eed0bcb9f052e2eef0fb464c,5a987e305de9cf81c2975b76fe871331bd546e9010a2dc22cf982a88bc061124,2026-07-07T06:43:28+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
a16d33546b7563db5f91e493f3e6b146a535cb3c399b920274ac83f3573b6a0b,ANV,2024-01-10,ANV: Báo cáo tình hình quản trị công ty năm 2023,https://cafef.vn/du-lieu/ANV-1928719/anv-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2023.chn,,,,,,,,,,,,,,,fac9920b03d368ed1e74688effd019c8950fad21876bd4aaa3c5f6cda8840d7d,2a37262db7a4b1411c8a0c532137843fb52967f46640359ae961f2b8b264db38,2026-07-07T06:43:29+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
03908803c983f7978fd356fd9c44e801f67badd96d02fed1160aac9f8ff8fd35,ANV,2023-12-21,ANV: Nghị quyết HĐQT thông qua triển khai phương án phát hành cổ phiếu để tăng vốn cổ phần,https://cafef.vn/du-lieu/ANV-1917927/anv-nghi-quyet-hdqt-thong-qua-trien-khai-phuong-an-phat-hanh-co-phieu-de-tang-von-co-phan.chn,,,,,,,,,,,,,,,3eea526829203ca944dbacf2b426d19e254bbc7ce915914c98aca4fa426cce86,537376453e3fb9dd52a1ac7a3a82323b9fe676620aeb239c209c152bb83412cc,2026-07-07T06:43:30+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
6a12d326bfa22e0c30566895eef83451e69d7a08955fc654872fd0b52438bb1c,ANV,2023-12-14,ANV: Thông báo thay đổi giấy chứng nhận ĐKDN lần thứ 15,https://cafef.vn/du-lieu/ANV-1914610/anv-thong-bao-thay-doi-giay-chung-nhan-dkdn-lan-thu-15.chn,,,,,,,,,,,,,,,2c79cdef8b5db2653542702cd7f83f4de0fde3b0826e3e0f7e468773be0da9f2,c340e7e80eba61a9a4913cadb018179976cf36053122bcc31f8e5efa96dc6e7c,2026-07-07T06:43:31+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
c09be3aa6adefbba7a82f71bce7b1b4574c6b526fda1be927b50da678e5e3018,ANV,2023-11-24,ANV: Quyết định về việc xử phạt vi phạm hành chính về thuế,https://cafef.vn/du-lieu/ANV-1896676/anv-quyet-dinh-ve-viec-xu-phat-vi-pham-hanh-chinh-ve-thue.chn,,,,,,,,,,,,,,,3afa81b6db784c4bf1fa2acd9fcd17b2a7502c8c947778dd7739560292e6b6b2,1a765028a4e5e551314c51f399f0e6bbfa88ab9cfea0db24a97ed4aed58ac32b,2026-07-07T06:43:32+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
542dad23e590c5dcd9bd0cb847450c924bd63a83434cf03ba018007f7a652ac3,ANV,2023-08-01,ANV: Đính chính thuyết minh BCTC HN quý 2/2023,https://cafef.vn/du-lieu/ANV-782831/anv-dinh-chinh-thuyet-minh-bctc-hn-quy-22023.chn,,,,,,,,,,,,,,,2631fb77af4f78413b3d6d5b645253d99be65f5e67c6be1140c37c16a2721bee,e983f9392a91357130398447bb6ad833cb67a579e10988f302ce91e1f8539f48,2026-07-07T06:43:33+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
ae9763d78b70a3caeb74acf8de8fbc3a969f53ee096ff661c4adb9a1d90a7390,ANV,2023-07-10,ANV: Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2023,https://cafef.vn/du-lieu/ANV-545517/anv-bao-cao-tinh-hinh-quan-tri-cong-ty-6-thang-dau-nam-2023.chn,,,,,,,,,,,,,,,53489d53970ea131df1bc28bb03d7969b7c7b2f46ccaad7fcabcf82ba260d26e,869470e710f798ab6ed4ddb0e27e7233b785a707249fbae28e13528853998af6,2026-07-07T06:43:33+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
6d3b94a485c38912b6daaa1f6f79e0a31dc33d488bcdaedd920233c65389d5a3,ANV,2023-06-26,ANV: Điều lệ công ty sửa đổi,https://cafef.vn/du-lieu/ANV-538816/anv-dieu-le-cong-ty-sua-doi.chn,,,,,,,,,,,,,,,6c10fa3fb41725caa4429cca1f3ee462c254fcc1df4d832fd5b14cff0897e71f,5ed5581f8042610e5d9264a2d64c7decb8a9dbfb67e55b6b2dc0788ad12ac717,2026-07-07T06:43:34+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
a0117457fc29353b3686af4629040bedd7ba11f2a7b75a3094a9385d0e108bf3,ANV,2023-06-26,ANV: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2023,https://cafef.vn/du-lieu/ANV-538823/anv-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2023.chn,,,,,,,,,,,,,,,0729874e7c59dbc9ebe9e8fe2a689c4a519e1848e1e61b2f361f8da61f823305,80dc01eb73641bfedcdecdfe309095fe4ba7dcfba8c0911bc7ba7cf0935dab4c,2026-07-07T06:43:35+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
10a03079de556bf2cdeae912a4063466d43e8fa4b0c7ea13c0aaf87e20c7a82c,ANV,2023-06-26,ANV: Quy chế quản trị nội bộ công ty,https://cafef.vn/du-lieu/ANV-538974/anv-quy-che-quan-tri-noi-bo-cong-ty.chn,,,,,,,,,,,,,,,b6ee2abb3129027133427dfd068468b26550ec21306dda3f2736bd87e64d6515,50d8eabe426783db0fc258fd89be4ad7de702cb28e77b8d2e20d93abff666772,2026-07-07T06:43:35+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
