baseline_config,comparison_config,model,fold_id,date,metric,baseline_value,comparison_value,delta,n_baseline_observations,n_comparison_observations,pair_status,artifact_schema_version
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-08,precision_at_10_by_date,0.5,0.5,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-08,daily_rank_ic,-0.04684743815972474,0.06952648851383028,0.11637392667355502,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-09,balanced_accuracy,0.4002501563477173,0.5581613508442776,0.15791119449656033,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-09,auc,0.42464040025015637,0.5622263914946841,0.13758599124452775,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-09,f1,0.4,0.46153846153846156,0.06153846153846154,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-09,precision_at_10_by_date,0.5,0.6,0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-09,daily_rank_ic,-0.029688580503756487,0.09471457287183778,0.12440315337559427,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-10,balanced_accuracy,0.4222222222222222,0.5095238095238095,0.08730158730158727,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-10,auc,0.4330158730158731,0.4844444444444444,0.051428571428571324,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-10,f1,0.46511627906976744,0.4225352112676056,-0.04258106780216181,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-10,precision_at_10_by_date,0.7,0.5,-0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-10,daily_rank_ic,-0.003176296157439431,0.021050164088138774,0.024226460245578205,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-11,balanced_accuracy,0.4236329352608422,0.5122564424890006,0.08862350722815837,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-11,auc,0.45568824638592076,0.48208673790069134,0.026398491514770583,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-11,f1,0.4523809523809524,0.42857142857142855,-0.023809523809523836,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-11,precision_at_10_by_date,0.6,0.4,-0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-11,daily_rank_ic,-0.014322634333546068,0.04444444444444445,0.05876707877799052,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-14,balanced_accuracy,0.4476190476190476,0.48412698412698413,0.036507936507936545,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-14,auc,0.4774603174603174,0.43555555555555553,-0.04190476190476189,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-14,f1,0.4883720930232558,0.39436619718309857,-0.09400589584015723,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-14,precision_at_10_by_date,0.7,0.4,-0.29999999999999993,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-14,daily_rank_ic,0.017815388041726696,-0.0704172526957337,-0.0882326407374604,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-15,balanced_accuracy,0.49905719673161536,0.47548711502199875,-0.023570081709616608,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-15,auc,0.5575109993714645,0.44374607165304836,-0.11376492771841618,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-15,f1,0.5238095238095238,0.37681159420289856,-0.14699792960662528,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-15,precision_at_10_by_date,0.8,0.3,-0.5,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-15,daily_rank_ic,0.08257197944339775,0.0038912330051570562,-0.07868074643824069,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-16,balanced_accuracy,0.4984126984126984,0.473015873015873,-0.025396825396825418,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-16,auc,0.56,0.4723809523809524,-0.08761904761904765,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-16,f1,0.5348837209302325,0.37142857142857144,-0.16345514950166107,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-16,precision_at_10_by_date,0.7,0.4,-0.29999999999999993,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-16,daily_rank_ic,0.10154771183784217,-0.02515236755743085,-0.12670007939527303,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-17,balanced_accuracy,0.484375,0.46875,-0.015625,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-17,auc,0.5481770833333333,0.4440104166666667,-0.10416666666666657,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-17,f1,0.5393258426966292,0.4,-0.13932584269662918,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-17,precision_at_10_by_date,0.7,0.4,-0.29999999999999993,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-17,daily_rank_ic,0.079231594185574,-0.09723394280356307,-0.17646553698913708,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-18,balanced_accuracy,0.4625,0.4625,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-18,auc,0.4896875,0.464375,-0.025312500000000016,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-18,f1,0.4691358024691358,0.3582089552238806,-0.1109268472452552,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-18,precision_at_10_by_date,0.5,0.4,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-18,daily_rank_ic,0.03553701088323378,-0.10710267229254572,-0.1426396831757795,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-21,balanced_accuracy,0.4625,0.425,-0.03750000000000003,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-21,auc,0.4965625,0.44500000000000006,-0.051562499999999956,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-21,f1,0.4691358024691358,0.3235294117647059,-0.14560639070442988,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-21,precision_at_10_by_date,0.5,0.4,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-21,daily_rank_ic,0.057020962383552885,-0.1046179090482888,-0.1616388714318417,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-22,balanced_accuracy,0.46177944862155385,0.4442355889724311,-0.01754385964912275,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-22,auc,0.49937343358395986,0.4511278195488722,-0.04824561403508765,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-22,f1,0.4819277108433735,0.36619718309859156,-0.11573052774478193,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-22,precision_at_10_by_date,0.6,0.4,-0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-22,daily_rank_ic,0.05598954518113712,-0.14064697609001406,-0.19663652127115117,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-23,balanced_accuracy,0.48684210526315785,0.4692982456140351,-0.01754385964912275,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-23,auc,0.512531328320802,0.4429824561403509,-0.06954887218045103,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-23,f1,0.5060240963855421,0.39436619718309857,-0.11165789920244357,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-23,precision_at_10_by_date,0.6,0.3,-0.3,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-23,daily_rank_ic,0.011790973927616485,-0.0439521800281294,-0.05574315395574589,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-24,balanced_accuracy,0.4630325814536341,0.4172932330827067,-0.04573934837092736,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-24,auc,0.4671052631578948,0.41541353383458646,-0.051691729323308344,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-24,f1,0.45569620253164556,0.30303030303030304,-0.15266589950134252,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-24,precision_at_10_by_date,0.4,0.2,-0.2,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-24,daily_rank_ic,-0.027485085385435832,-0.060326185691294276,-0.03284110030585845,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-25,balanced_accuracy,0.4764667956157318,0.4493874919406834,-0.027079303675048405,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-25,auc,0.4484203739522889,0.42811089619600257,-0.02030947775628633,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-25,f1,0.43243243243243246,0.3225806451612903,-0.10985178727114214,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-25,precision_at_10_by_date,0.4,0.3,-0.10000000000000003,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-25,daily_rank_ic,-0.053961872726387965,-0.12137834036568215,-0.06741646763929418,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-28,balanced_accuracy,0.47658979734451434,0.4406009783368274,-0.03598881900768697,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-28,auc,0.470649895178197,0.41509433962264153,-0.05555555555555547,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-28,f1,0.38235294117647056,0.2807017543859649,-0.10165118679050567,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-28,precision_at_10_by_date,0.4,0.2,-0.2,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-28,daily_rank_ic,-0.03141134207357075,-0.08124706985466479,-0.04983572778109404,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-29,balanced_accuracy,0.5029624753127058,0.49967083607636603,-0.0032916392363397384,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-29,auc,0.5052666227781435,0.48123765635286375,-0.02402896642527974,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-29,f1,0.4444444444444444,0.3870967741935484,-0.05734767025089604,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-29,precision_at_10_by_date,0.4,0.6,0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-29,daily_rank_ic,0.02996970212019419,-0.02873886544772621,-0.058708567567920394,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-30,balanced_accuracy,0.5777777777777777,0.4857142857142857,-0.09206349206349201,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-30,auc,0.5793650793650794,0.47238095238095235,-0.10698412698412707,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-30,f1,0.5526315789473685,0.3939393939393939,-0.15869218500797455,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-30,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-30,daily_rank_ic,0.06813253788722323,-0.034529034980872925,-0.10266157286809616,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-31,balanced_accuracy,0.6054158607350097,0.4796905222437137,-0.12572533849129602,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-31,auc,0.6205673758865249,0.4577691811734365,-0.16279819471308837,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-31,f1,0.5675675675675675,0.375,-0.19256756756756754,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-31,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-07-31,daily_rank_ic,0.09565222487403394,-0.08305203938115331,-0.17870426425518726,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-01,balanced_accuracy,0.5896464646464648,0.4507575757575758,-0.13888888888888895,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-01,auc,0.5659722222222222,0.4507575757575758,-0.11521464646464641,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-01,f1,0.5714285714285714,0.3582089552238806,-0.21321961620469082,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-01,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-01,daily_rank_ic,0.11016238960801923,-0.1152133145804032,-0.22537570418842243,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-04,balanced_accuracy,0.5763670647391578,0.4277184160905091,-0.14864864864864868,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-04,auc,0.5729101194217474,0.4236329352608422,-0.14927718416090519,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-04,f1,0.5641025641025641,0.3283582089552239,-0.2357443551473402,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-04,precision_at_10_by_date,0.7,0.5,-0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-04,daily_rank_ic,0.07669993377964442,-0.20428973277074544,-0.28098966655038987,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-05,balanced_accuracy,0.5874999999999999,0.35,-0.23749999999999993,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-05,auc,0.6090625,0.34187500000000004,-0.2671874999999999,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-05,f1,0.5925925925925926,0.2777777777777778,-0.31481481481481477,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-05,precision_at_10_by_date,0.7,0.4,-0.29999999999999993,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-05,daily_rank_ic,0.061345882243682585,-0.2537271448663854,-0.315073027110068,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-06,balanced_accuracy,0.5777777777777777,0.373015873015873,-0.2047619047619047,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-06,auc,0.5863492063492064,0.33460317460317457,-0.25174603174603183,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-06,f1,0.5526315789473685,0.26865671641791045,-0.283974862529458,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-06,precision_at_10_by_date,0.6,0.3,-0.3,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-06,daily_rank_ic,0.07014850150611233,-0.25156031153919745,-0.3217088130453098,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-07,balanced_accuracy,0.5966666666666667,0.3666666666666667,-0.22999999999999998,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-07,auc,0.5533333333333333,0.36200000000000004,-0.1913333333333333,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-07,f1,0.5352112676056338,0.22580645161290322,-0.3094048159927305,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-07,precision_at_10_by_date,0.3,0.4,0.10000000000000003,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-07,daily_rank_ic,0.08278295114389189,-0.18361462728551337,-0.26639757842940526,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-08,balanced_accuracy,0.5848546315077756,0.45672751859364435,-0.12812711291413126,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-08,auc,0.6061528059499662,0.4631507775524003,-0.14300202839756593,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-08,f1,0.5142857142857142,0.32786885245901637,-0.18641686182669787,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-08,precision_at_10_by_date,0.5,0.6,0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-08,daily_rank_ic,0.07967744582097773,-0.1748252158094707,-0.25450266163044843,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-11,balanced_accuracy,0.5453296703296704,0.43956043956043955,-0.10576923076923084,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-11,auc,0.5370879120879121,0.42445054945054944,-0.11263736263736263,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-11,f1,0.463768115942029,0.3,-0.163768115942029,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-11,precision_at_10_by_date,0.3,0.6,0.3,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-11,daily_rank_ic,0.0270747015634136,-0.13506797937177684,-0.16214268093519044,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-12,balanced_accuracy,0.5728021978021978,0.4587912087912088,-0.11401098901098894,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-12,auc,0.5611263736263736,0.4649725274725275,-0.09615384615384615,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-12,f1,0.4927536231884058,0.3103448275862069,-0.18240879560219891,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-12,precision_at_10_by_date,0.3,0.6,0.3,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-12,daily_rank_ic,-0.02648866906204101,-0.1515939990623535,-0.1251053300003125,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-13,balanced_accuracy,0.5675057208237986,0.4897025171624714,-0.0778032036613272,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-13,auc,0.5347063310450038,0.4759725400457666,-0.058733790999237145,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-13,f1,0.4375,0.3076923076923077,-0.1298076923076923,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-13,precision_at_10_by_date,0.4,0.5,0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-13,daily_rank_ic,-0.027403040354434527,-0.12893887095199696,-0.10153583059756244,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-14,balanced_accuracy,0.5399515738498789,0.5125100887812752,-0.027441485068603666,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-14,auc,0.5141242937853107,0.5383373688458434,0.02421307506053272,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-14,f1,0.3870967741935484,0.32,-0.06709677419354837,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-14,precision_at_10_by_date,0.3,0.4,0.10000000000000003,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-14,daily_rank_ic,-0.018870246544197358,-0.03628691983122363,-0.017416673287026275,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-15,balanced_accuracy,0.5054545454545455,0.4690909090909091,-0.036363636363636376,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-15,auc,0.46545454545454545,0.4712727272727273,0.0058181818181818334,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-15,f1,0.3939393939393939,0.2962962962962963,-0.09764309764309764,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-15,precision_at_10_by_date,0.3,0.4,0.10000000000000003,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-15,daily_rank_ic,-0.048418005263403285,-0.0941162681669011,-0.04569826290349781,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-18,balanced_accuracy,0.4759725400457666,0.4897025171624714,0.013729977116704761,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-18,auc,0.4279176201372998,0.5141113653699466,0.08619374523264683,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-18,f1,0.34375,0.3076923076923077,-0.03605769230769229,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-18,precision_at_10_by_date,0.3,0.4,0.10000000000000003,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-18,daily_rank_ic,-0.11757052942486432,0.03892427874116735,0.15649480816603167,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-19,balanced_accuracy,0.46130952380952384,0.47916666666666663,0.017857142857142794,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-19,auc,0.41964285714285715,0.515625,0.09598214285714285,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-19,f1,0.3384615384615385,0.3018867924528302,-0.0365747460087083,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-19,precision_at_10_by_date,0.3,0.5,0.2,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-19,daily_rank_ic,-0.14817245764704534,0.06992498827941865,0.218097445926464,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-20,balanced_accuracy,0.5292955892034232,0.4937458854509546,-0.03554970375246863,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,3,2025-08-20,auc,0.5233706385780119,0.5187623436471362,-0.004608294930875667,80,80,paired,outperform_ml_paired_daily_v1
